age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,income_encoded
38,State-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,33,Philippines,<=50K,0
37,Never-worked,11th,13,Separated,Machine-op-inspct,Wife,Other,Male,34,England,<=50K,0
65,Federal-gov,9th,14,Separated,Machine-op-inspct,Wife,Black,Male,95,Cuba,<=50K,0
25,Self-emp-not-inc,Assoc-voc,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,74,Cambodia,<=50K,0
53,State-gov,1st-4th,11,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,35,Canada,<=50K,0
46,Private,5th-6th,2,Divorced,Transport-moving,Husband,Other,Female,53,Cuba,<=50K,0
59,Self-emp-inc,Assoc-voc,13,Widowed,Other-service,Other-relative,White,Female,28,Puerto-Rico,<=50K,0
29,Self-emp-not-inc,Masters,1,Divorced,Adm-clerical,Other-relative,Other,Female,23,United-States,<=50K,0
78,Never-worked,11th,1,Married-spouse-absent,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Male,49,Japan,<=50K,0
31,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Female,76,Cambodia,<=50K,0
65,Local-gov,Preschool,2,Never-married,Other-service,Wife,Other,Female,93,Poland,<=50K,0
71,Without-pay,5th-6th,6,Divorced,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,2,Greece,<=50K,0
67,Without-pay,Assoc-acdm,12,Widowed,Priv-house-serv,Wife,Other,Female,77,China,<=50K,0
38,Private,9th,12,Widowed,Transport-moving,Own-child,Asian-Pac-Islander,Female,26,Poland,<=50K,0
39,Self-emp-not-inc,9th,9,Never-married,Exec-managerial,Husband,Other,Male,17,Canada,<=50K,0
38,Never-worked,11th,10,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,43,Greece,<=50K,0
61,Private,HS-grad,11,Married-AF-spouse,Other-service,Husband,Black,Female,97,India,<=50K,0
67,Without-pay,Doctorate,15,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,59,Jamaica,<=50K,0
47,Self-emp-not-inc,Assoc-acdm,14,Never-married,Tech-support,Other-relative,Other,Male,86,Italy,<=50K,0
56,Private,Some-college,10,Married-AF-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,66,Mexico,<=50K,0
37,State-gov,1st-4th,8,Widowed,Priv-house-serv,Not-in-family,Black,Male,74,Mexico,<=50K,0
41,?,1st-4th,4,Married-civ-spouse,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,39,Iran,<=50K,0
40,Self-emp-inc,Masters,13,Widowed,Prof-specialty,Husband,Black,Female,26,Canada,<=50K,0
24,Federal-gov,1st-4th,12,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander,Female,94,Cambodia,<=50K,0
26,State-gov,Preschool,2,Widowed,Protective-serv,Other-relative,White,Female,22,Vietnam,<=50K,0
18,Private,Assoc-voc,1,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,75,Canada,<=50K,0
43,Never-worked,Some-college,7,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,22,United-States,<=50K,0
55,Local-gov,Masters,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,88,United-States,<=50K,0
55,?,Prof-school,3,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,58,Mexico,<=50K,0
71,Federal-gov,1st-4th,14,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,29,Poland,<=50K,0
78,State-gov,HS-grad,6,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,10,India,<=50K,0
61,Local-gov,7th-8th,5,Widowed,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,98,South,<=50K,0
39,Local-gov,10th,5,Never-married,Transport-moving,Unmarried,Other,Male,25,Puerto-Rico,<=50K,0
61,Local-gov,10th,12,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,21,Puerto-Rico,<=50K,0
27,?,5th-6th,2,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,61,Iran,<=50K,0
72,Self-emp-not-inc,Some-college,14,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,39,Iran,<=50K,0
79,State-gov,Assoc-voc,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,77,England,<=50K,0
75,Self-emp-not-inc,10th,11,Widowed,Handlers-cleaners,Unmarried,White,Male,66,China,<=50K,0
23,?,Assoc-voc,4,Widowed,Farming-fishing,Other-relative,Black,Female,6,Jamaica,<=50K,0
34,Local-gov,Preschool,10,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,1,China,<=50K,0
68,Local-gov,Assoc-voc,1,Separated,Exec-managerial,Not-in-family,Black,Male,28,Jamaica,<=50K,0
67,?,Bachelors,2,Never-married,Transport-moving,Husband,Black,Male,86,Philippines,<=50K,0
55,Self-emp-inc,9th,9,Divorced,Exec-managerial,Unmarried,Other,Male,11,China,<=50K,0
41,Never-worked,Some-college,7,Married-AF-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Female,39,Iran,<=50K,0
68,Self-emp-inc,5th-6th,10,Married-AF-spouse,Armed-Forces,Other-relative,Other,Male,69,China,<=50K,0
27,Self-emp-not-inc,5th-6th,2,Divorced,Transport-moving,Unmarried,Other,Male,18,India,<=50K,0
73,?,Prof-school,7,Married-spouse-absent,Tech-support,Not-in-family,Black,Male,20,South,<=50K,0
25,Never-worked,Some-college,14,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,76,Germany,<=50K,0
38,Self-emp-inc,Preschool,4,Married-AF-spouse,Machine-op-inspct,Other-relative,Black,Female,85,Germany,<=50K,0
73,Self-emp-not-inc,10th,10,Separated,Protective-serv,Own-child,Black,Female,91,Jamaica,<=50K,0
23,Private,Prof-school,2,Divorced,Prof-specialty,Other-relative,White,Male,58,China,<=50K,0
38,Without-pay,Assoc-voc,12,Married-AF-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,50,Italy,<=50K,0
74,Never-worked,Assoc-acdm,4,Married-AF-spouse,Exec-managerial,Other-relative,Black,Male,41,Jamaica,<=50K,0
79,Federal-gov,10th,5,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,98,Japan,<=50K,0
56,Never-worked,5th-6th,13,Never-married,Armed-Forces,Own-child,White,Female,18,Greece,<=50K,0
41,Self-emp-not-inc,1st-4th,14,Married-AF-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Male,34,England,<=50K,0
50,Local-gov,Prof-school,4,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,66,Italy,<=50K,0
76,Self-emp-not-inc,HS-grad,15,Married-civ-spouse,Other-service,Husband,White,Female,78,Philippines,<=50K,0
35,State-gov,9th,3,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,65,Cambodia,<=50K,0
73,Local-gov,Masters,6,Divorced,Adm-clerical,Husband,Other,Female,92,Jamaica,<=50K,0
45,Self-emp-not-inc,Doctorate,1,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,27,United-States,<=50K,0
74,Self-emp-inc,9th,8,Married-civ-spouse,Transport-moving,Own-child,White,Female,30,Cambodia,<=50K,0
69,Without-pay,Bachelors,12,Married-civ-spouse,Other-service,Not-in-family,Other,Female,86,Iran,<=50K,0
49,Self-emp-not-inc,12th,5,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,76,Iran,<=50K,0
29,Self-emp-inc,Some-college,8,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,1,Philippines,<=50K,0
65,Federal-gov,11th,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,97,Cuba,<=50K,0
59,State-gov,10th,4,Never-married,Machine-op-inspct,Not-in-family,Other,Female,41,Cambodia,<=50K,0
44,Private,Bachelors,4,Married-AF-spouse,Prof-specialty,Own-child,Other,Female,62,Cambodia,<=50K,0
27,State-gov,Masters,5,Separated,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,1,Philippines,<=50K,0
63,Local-gov,11th,5,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,5,India,<=50K,0
74,Without-pay,12th,11,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,48,Puerto-Rico,<=50K,0
69,State-gov,1st-4th,6,Separated,Tech-support,Other-relative,White,Female,5,China,<=50K,0
59,Never-worked,9th,5,Divorced,Machine-op-inspct,Own-child,Black,Male,71,India,<=50K,0
49,Private,Preschool,5,Married-spouse-absent,Sales,Wife,Other,Male,84,United-States,<=50K,0
59,Local-gov,HS-grad,13,Divorced,Exec-managerial,Other-relative,Other,Male,26,Iran,<=50K,0
43,Never-worked,10th,8,Married-civ-spouse,Tech-support,Wife,Black,Male,49,Japan,<=50K,0
42,Local-gov,10th,6,Separated,Other-service,Wife,Amer-Indian-Eskimo,Male,70,Mexico,<=50K,0
28,Never-worked,Assoc-voc,2,Separated,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,90,Vietnam,<=50K,0
40,Without-pay,Assoc-voc,4,Separated,Priv-house-serv,Not-in-family,White,Female,61,Mexico,<=50K,0
51,Self-emp-inc,Preschool,4,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,3,Iran,<=50K,0
74,State-gov,Masters,5,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,39,India,<=50K,0
69,Federal-gov,Prof-school,15,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Male,78,Vietnam,<=50K,0
57,Never-worked,1st-4th,15,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,49,Canada,<=50K,0
79,Without-pay,Preschool,6,Divorced,Machine-op-inspct,Own-child,Black,Female,14,Cambodia,<=50K,0
40,Federal-gov,Bachelors,11,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,20,Greece,<=50K,0
46,State-gov,12th,5,Divorced,Tech-support,Not-in-family,Black,Male,58,Mexico,<=50K,0
48,Federal-gov,HS-grad,14,Never-married,Armed-Forces,Other-relative,White,Female,44,Puerto-Rico,<=50K,0
24,Private,Assoc-voc,14,Divorced,Farming-fishing,Other-relative,White,Female,9,South,<=50K,0
57,?,Doctorate,11,Separated,Craft-repair,Husband,Asian-Pac-Islander,Female,63,England,<=50K,0
50,Local-gov,Prof-school,6,Married-civ-spouse,Other-service,Unmarried,Black,Male,62,United-States,<=50K,0
38,Local-gov,Some-college,8,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,6,India,<=50K,0
19,Self-emp-not-inc,Doctorate,4,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,66,England,<=50K,0
35,Private,9th,11,Married-spouse-absent,Other-service,Wife,Black,Male,43,China,<=50K,0
64,?,Some-college,3,Widowed,Adm-clerical,Wife,Black,Male,64,Iran,<=50K,0
50,Self-emp-not-inc,Masters,9,Divorced,Priv-house-serv,Husband,Black,Female,97,Poland,<=50K,0
54,Federal-gov,9th,3,Married-AF-spouse,Tech-support,Wife,Black,Male,44,South,<=50K,0
51,Self-emp-not-inc,10th,11,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,5,Japan,<=50K,0
37,Never-worked,Masters,8,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,13,Japan,<=50K,0
52,Private,Preschool,10,Widowed,Machine-op-inspct,Husband,White,Female,15,Vietnam,<=50K,0
68,?,Some-college,12,Widowed,Adm-clerical,Unmarried,Other,Female,34,Vietnam,<=50K,0
67,State-gov,Masters,5,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,56,Jamaica,<=50K,0
78,Private,Preschool,9,Separated,Exec-managerial,Not-in-family,Black,Female,73,Greece,<=50K,0
71,Without-pay,Preschool,3,Married-AF-spouse,Tech-support,Not-in-family,Black,Female,90,Cuba,<=50K,0
35,Local-gov,Prof-school,10,Divorced,Tech-support,Own-child,White,Male,30,Iran,<=50K,0
63,Without-pay,HS-grad,10,Married-spouse-absent,Armed-Forces,Own-child,Other,Male,56,Canada,<=50K,0
79,Self-emp-not-inc,Bachelors,8,Married-spouse-absent,Machine-op-inspct,Husband,Black,Male,86,Vietnam,<=50K,0
41,Self-emp-inc,Doctorate,14,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,25,Canada,<=50K,0
25,Never-worked,1st-4th,13,Married-AF-spouse,Exec-managerial,Other-relative,Other,Male,68,Puerto-Rico,<=50K,0
78,Self-emp-inc,9th,13,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,47,Cambodia,<=50K,0
47,Private,12th,7,Widowed,Other-service,Own-child,White,Male,28,Italy,<=50K,0
61,Self-emp-inc,Preschool,12,Widowed,Adm-clerical,Own-child,White,Male,37,Japan,<=50K,0
70,Without-pay,1st-4th,7,Divorced,Sales,Other-relative,Other,Female,74,Philippines,<=50K,0
27,State-gov,11th,14,Widowed,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,73,Puerto-Rico,<=50K,0
40,Private,10th,11,Never-married,Prof-specialty,Other-relative,Other,Male,36,Cuba,<=50K,0
69,Local-gov,HS-grad,10,Married-spouse-absent,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,1,Germany,<=50K,0
66,?,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,94,Japan,<=50K,0
28,Private,Prof-school,12,Married-AF-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,75,Greece,<=50K,0
19,Federal-gov,11th,8,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,25,Greece,<=50K,0
75,Local-gov,7th-8th,3,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,75,Mexico,<=50K,0
43,Private,HS-grad,14,Separated,Machine-op-inspct,Other-relative,Black,Male,41,Greece,<=50K,0
53,Federal-gov,Doctorate,13,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,55,Vietnam,<=50K,0
50,Local-gov,12th,6,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,69,Japan,<=50K,0
64,Self-emp-not-inc,5th-6th,11,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Male,91,India,<=50K,0
30,Never-worked,Masters,6,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,87,Iran,<=50K,0
57,Without-pay,Preschool,5,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,57,Canada,<=50K,0
42,?,Masters,3,Separated,Transport-moving,Unmarried,Other,Female,83,Jamaica,<=50K,0
21,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,3,India,<=50K,0
59,Self-emp-not-inc,Assoc-acdm,7,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,8,Germany,<=50K,0
36,Self-emp-inc,5th-6th,4,Separated,Transport-moving,Wife,Other,Male,48,South,<=50K,0
35,Without-pay,9th,6,Married-AF-spouse,Exec-managerial,Own-child,Other,Male,59,Italy,<=50K,0
54,State-gov,10th,5,Never-married,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,36,Poland,<=50K,0
47,?,Assoc-voc,1,Widowed,Prof-specialty,Not-in-family,Black,Female,55,Iran,<=50K,0
36,Self-emp-inc,HS-grad,2,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,79,United-States,<=50K,0
75,Never-worked,HS-grad,1,Married-AF-spouse,Craft-repair,Wife,Other,Male,77,Greece,<=50K,0
40,Private,Prof-school,9,Separated,Priv-house-serv,Unmarried,Other,Male,94,Vietnam,<=50K,0
76,Self-emp-not-inc,12th,9,Married-civ-spouse,Other-service,Not-in-family,Other,Female,41,Germany,<=50K,0
71,Local-gov,Prof-school,5,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,74,Puerto-Rico,<=50K,0
33,State-gov,1st-4th,8,Married-AF-spouse,Tech-support,Wife,Black,Male,59,Jamaica,<=50K,0
18,?,Bachelors,10,Widowed,Transport-moving,Wife,Asian-Pac-Islander,Male,34,Germany,<=50K,0
29,Never-worked,10th,4,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,30,South,<=50K,0
41,Never-worked,9th,1,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,89,England,<=50K,0
51,Self-emp-inc,12th,13,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,62,Philippines,<=50K,0
70,Self-emp-inc,10th,13,Married-spouse-absent,Craft-repair,Wife,White,Female,70,Cambodia,<=50K,0
74,Without-pay,Prof-school,4,Never-married,Transport-moving,Unmarried,Black,Male,55,Vietnam,<=50K,0
25,Self-emp-not-inc,11th,7,Separated,Machine-op-inspct,Husband,White,Male,81,Greece,<=50K,0
35,?,11th,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,96,Cambodia,<=50K,0
74,Local-gov,HS-grad,2,Widowed,Armed-Forces,Husband,White,Female,22,Italy,<=50K,0
65,Local-gov,Preschool,2,Married-civ-spouse,Armed-Forces,Husband,White,Male,97,Iran,<=50K,0
22,Private,1st-4th,6,Divorced,Other-service,Wife,White,Female,22,Cuba,<=50K,0
43,Private,Assoc-voc,9,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Female,82,Poland,<=50K,0
47,?,Preschool,3,Married-AF-spouse,Prof-specialty,Not-in-family,Other,Female,92,Mexico,<=50K,0
71,Self-emp-inc,Prof-school,7,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,13,England,<=50K,0
30,State-gov,Bachelors,10,Married-spouse-absent,Armed-Forces,Unmarried,White,Male,82,Germany,<=50K,0
36,Private,Doctorate,15,Married-civ-spouse,Farming-fishing,Wife,Black,Male,23,South,<=50K,0
46,State-gov,1st-4th,14,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,18,Canada,<=50K,0
20,Private,10th,9,Divorced,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,74,Philippines,<=50K,0
43,Local-gov,Prof-school,11,Married-spouse-absent,Priv-house-serv,Other-relative,White,Male,66,Jamaica,<=50K,0
57,Never-worked,Doctorate,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,14,Japan,<=50K,0
76,Private,Prof-school,9,Never-married,Farming-fishing,Husband,White,Female,32,Mexico,<=50K,0
75,Never-worked,Assoc-acdm,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,Cambodia,<=50K,0
75,State-gov,Doctorate,4,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Male,19,Greece,<=50K,0
29,?,Assoc-voc,2,Separated,Machine-op-inspct,Not-in-family,White,Male,69,Vietnam,<=50K,0
19,Never-worked,Prof-school,15,Married-AF-spouse,Priv-house-serv,Own-child,White,Male,48,United-States,<=50K,0
28,Local-gov,5th-6th,1,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,96,Greece,<=50K,0
61,Self-emp-not-inc,10th,6,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Female,74,India,<=50K,0
45,Local-gov,Masters,5,Divorced,Tech-support,Other-relative,Other,Female,5,England,<=50K,0
35,State-gov,Doctorate,6,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,78,United-States,<=50K,0
30,Never-worked,Some-college,7,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,39,Iran,<=50K,0
54,Never-worked,Doctorate,9,Separated,Handlers-cleaners,Husband,Other,Female,43,Philippines,<=50K,0
39,?,Some-college,10,Divorced,Armed-Forces,Other-relative,Black,Female,19,United-States,<=50K,0
29,Never-worked,10th,10,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,75,Jamaica,<=50K,0
19,Private,HS-grad,11,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,39,India,<=50K,0
54,Federal-gov,Bachelors,6,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,86,Italy,<=50K,0
24,?,Assoc-voc,6,Divorced,Protective-serv,Own-child,White,Female,59,United-States,<=50K,0
43,Federal-gov,10th,13,Married-civ-spouse,Craft-repair,Wife,White,Female,94,India,<=50K,0
43,State-gov,Bachelors,15,Married-AF-spouse,Transport-moving,Unmarried,White,Male,52,Cambodia,<=50K,0
41,Self-emp-inc,11th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,94,Philippines,<=50K,0
29,Local-gov,12th,13,Divorced,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,50,India,<=50K,0
33,Without-pay,Assoc-voc,8,Married-AF-spouse,Farming-fishing,Unmarried,Other,Female,75,Philippines,<=50K,0
40,Never-worked,Masters,9,Married-AF-spouse,Protective-serv,Other-relative,Other,Female,86,Italy,<=50K,0
57,Local-gov,1st-4th,1,Married-AF-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,10,India,<=50K,0
79,Without-pay,1st-4th,6,Divorced,Machine-op-inspct,Husband,Other,Female,83,England,<=50K,0
77,State-gov,Assoc-acdm,7,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Female,15,South,<=50K,0
26,State-gov,5th-6th,11,Separated,Tech-support,Unmarried,White,Male,60,Cuba,<=50K,0
49,Self-emp-inc,5th-6th,8,Separated,Adm-clerical,Not-in-family,White,Female,35,Greece,<=50K,0
32,?,Assoc-voc,15,Married-AF-spouse,Transport-moving,Husband,White,Male,35,Japan,<=50K,0
54,Local-gov,Prof-school,12,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,1,South,<=50K,0
30,Local-gov,Preschool,10,Never-married,Machine-op-inspct,Other-relative,Black,Male,47,Poland,<=50K,0
22,Never-worked,9th,15,Divorced,Protective-serv,Husband,Asian-Pac-Islander,Female,63,Greece,<=50K,0
28,State-gov,Assoc-acdm,11,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,18,South,<=50K,0
27,Without-pay,1st-4th,8,Divorced,Sales,Wife,Asian-Pac-Islander,Male,26,Italy,<=50K,0
69,Self-emp-not-inc,HS-grad,7,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,60,Puerto-Rico,<=50K,0
30,Self-emp-inc,Doctorate,8,Married-spouse-absent,Transport-moving,Wife,Other,Female,18,India,<=50K,0
58,?,Masters,11,Never-married,Exec-managerial,Other-relative,Black,Male,63,Mexico,<=50K,0
70,Self-emp-not-inc,Bachelors,9,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Male,41,Japan,<=50K,0
63,Private,Some-college,10,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,82,Philippines,<=50K,0
67,Federal-gov,1st-4th,7,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,43,India,<=50K,0
32,Self-emp-inc,Assoc-acdm,15,Separated,Protective-serv,Other-relative,Black,Female,82,Philippines,<=50K,0
59,Without-pay,HS-grad,15,Never-married,Farming-fishing,Not-in-family,White,Female,96,Germany,<=50K,0
73,Self-emp-not-inc,11th,3,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,38,Greece,<=50K,0
24,Without-pay,Assoc-voc,15,Married-AF-spouse,Transport-moving,Husband,Black,Female,27,Philippines,<=50K,0
57,Never-worked,Assoc-voc,9,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Female,49,Mexico,<=50K,0
45,Self-emp-inc,Preschool,1,Separated,Transport-moving,Own-child,White,Female,56,Puerto-Rico,<=50K,0
49,State-gov,Some-college,14,Married-spouse-absent,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,93,England,<=50K,0
52,?,9th,8,Widowed,Tech-support,Unmarried,White,Male,49,Iran,<=50K,0
32,Without-pay,5th-6th,6,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,41,Mexico,<=50K,0
65,Local-gov,5th-6th,11,Married-AF-spouse,Adm-clerical,Own-child,Other,Male,84,Puerto-Rico,<=50K,0
53,Self-emp-not-inc,Masters,3,Divorced,Priv-house-serv,Unmarried,Black,Male,60,England,<=50K,0
